,season,week,winner,w_rank,w_pts,home_away,loser,l_rank,l_pts
6878,2014,15,Baylor,5,38,,Kansas State,9,27
6879,2014,15,Boise State,22,28,,Fresno State,1000,14
6880,2014,15,Florida State,2,37,,Georgia Tech,12,35
6881,2014,15,Ohio State,6,59,,Wisconsin,11,0
6882,2014,15,Oklahoma State,1000,38,@,Oklahoma,18,35
6883,2014,15,Texas Christian,4,55,,Iowa State,1000,3
6884,2014,17,Utah,23,45,,Colorado State,1000,10
6885,2014,18,Arizona State,15,36,,Duke,1000,31
6886,2014,18,Southern California,24,45,,Nebraska,25,42
6887,2014,19,Clemson,18,40,,Oklahoma,1000,6
6888,2014,20,Georgia,13,37,,Louisville,20,14
6889,2014,20,Notre Dame,1000,31,,Louisiana State,22,28
6890,2014,20,Boise State,21,38,,Arizona,12,30
6891,2014,20,Georgia Tech,10,49,,Mississippi State,8,34
6892,2014,20,Texas Christian,6,42,,Mississippi,9,3
6893,2014,20,Michigan State,7,42,,Baylor,4,41
6894,2014,20,Missouri,16,33,,Minnesota,1000,17
6895,2014,20,Ohio State,5,42,,Alabama,1,35
6896,2014,20,Oregon,3,59,,Florida State,2,20
6897,2014,20,Wisconsin,17,34,,Auburn,19,31
6898,2014,20,UCLA,14,40,,Kansas State,11,35
6899,2014,21,Ohio State,5,42,,Oregon,3,20
6900,2015,1,Arizona,22,42,,Texas-San Antonio,1000,32
6901,2015,1,Georgia Tech,16,69,,Alcorn State,1000,6
6902,2015,1,Texas Christian,2,23,@,Minnesota,1000,17
6903,2015,1,Baylor,4,56,@,Southern Methodist,1000,21
6904,2015,1,Boise State,23,16,,Washington,1000,13
6905,2015,1,Michigan State,5,37,@,Western Michigan,1000,24
6906,2015,1,Alabama,3,35,,Wisconsin,20,17
6907,2015,1,Arkansas,18,48,,Texas-El Paso,1000,13
6908,2015,1,Auburn,6,31,,Louisville,1000,24
6909,2015,1,Clemson,12,49,,Wofford,1000,10
6910,2015,1,Florida State,10,59,,Texas State,1000,16
6911,2015,1,Georgia,9,51,,Louisiana-Monroe,1000,14
6912,2015,1,Mississippi,17,76,,Tennessee-Martin,1000,3
6913,2015,1,Missouri,24,34,,Southeast Missouri State,1000,3
6914,2015,1,Northwestern,1000,16,,Stanford,21,6
6915,2015,1,Notre Dame,11,38,,Texas,1000,3
6916,2015,1,Oklahoma,19,41,,Akron,1000,3
6917,2015,1,Oregon,7,61,,Eastern Washington,1000,42
6918,2015,1,Southern California,8,55,,Arkansas State,1000,6
6919,2015,1,Tennessee,25,59,,Bowling Green State,1000,30
6920,2015,1,Texas A&M,1000,38,,Arizona State,15,17
6921,2015,1,UCLA,13,34,,Virginia,1000,16
6922,2015,1,Ohio State,1,42,@,Virginia Tech,1000,24
6923,2015,2,Utah,24,24,,Utah State,1000,14
6924,2015,2,Alabama,2,37,,Middle Tennessee State,1000,10
6925,2015,2,Arizona,22,44,@,Nevada,1000,20
6926,2015,2,Auburn,6,27,,Jacksonville State,1000,20
6927,2015,2,Baylor,4,66,,Lamar,1000,31
6928,2015,2,Brigham Young,1000,35,,Boise State,20,24
6929,2015,2,Clemson,12,41,,Appalachian State,1000,10
6930,2015,2,Florida State,11,34,,South Florida,1000,14
6931,2015,2,Georgia,10,31,@,Vanderbilt,1000,14
6932,2015,2,Georgia Tech,15,65,,Tulane,1000,10
6933,2015,2,Louisiana State,14,21,@,Mississippi State,25,19
6934,2015,2,Michigan State,5,31,,Oregon,7,28
6935,2015,2,Mississippi,17,73,,Fresno State,1000,21
6936,2015,2,Missouri,21,27,@,Arkansas State,1000,20
6937,2015,2,Notre Dame,9,34,@,Virginia,1000,27
6938,2015,2,Ohio State,1,38,,Hawaii,1000,0
6939,2015,2,Oklahoma,19,31,@,Tennessee,23,24
6940,2015,2,Southern California,8,59,,Idaho,1000,9
6941,2015,2,Texas A&M,16,56,,Ball State,1000,23
6942,2015,2,Texas Christian,3,70,,Stephen F. Austin,1000,7
6943,2015,2,Toledo,1000,16,,Arkansas,18,12
6944,2015,2,UCLA,13,37,@,Nevada-Las Vegas,1000,3
6945,2015,3,Clemson,11,20,@,Louisville,1000,17
6946,2015,3,Florida State,9,14,@,Boston College,1000,0
6947,2015,3,Arizona,20,77,,Northern Arizona,1000,13
6948,2015,3,Georgia,7,52,,South Carolina,1000,20
6949,2015,3,Louisiana State,13,45,,Auburn,18,21
6950,2015,3,Michigan State,4,35,,Air Force,1000,21
6951,2015,3,Mississippi,15,43,@,Alabama,2,37
6952,2015,3,Missouri,22,9,,Connecticut,1000,6
6953,2015,3,Northwestern,23,19,@,Duke,1000,10
6954,2015,3,Notre Dame,8,30,,Georgia Tech,14,22
6955,2015,3,Ohio State,1,20,,Northern Illinois,1000,13
6956,2015,3,Oklahoma,16,52,,Tulsa,1000,38
6957,2015,3,Oklahoma State,25,69,,Texas-San Antonio,1000,14
6958,2015,3,Oregon,12,61,,Georgia State,1000,28
6959,2015,3,Stanford,1000,41,@,Southern California,6,31
6960,2015,3,Texas A&M,17,44,,Nevada,1000,27
6961,2015,3,Texas Christian,3,56,,Southern Methodist,1000,37
6962,2015,3,UCLA,10,24,,Brigham Young,19,23
6963,2015,3,Utah,21,45,@,Fresno State,1000,24
6964,2015,3,Wisconsin,24,28,,Troy,1000,3
6965,2015,4,Stanford,21,42,@,Oregon State,1000,24
6966,2015,4,Alabama,12,34,,Louisiana-Monroe,1000,0
6967,2015,4,Baylor,5,70,,Rice,1000,17
6968,2015,4,Duke,1000,34,,Georgia Tech,20,20
6969,2015,4,Georgia,7,48,,Southern,1000,6
6970,2015,4,Kentucky,1000,21,,Missouri,25,13
6971,2015,4,Louisiana State,8,34,@,Syracuse,1000,24
6972,2015,4,Michigan,1000,31,,Brigham Young,22,0
6973,2015,4,Michigan State,2,30,,Central Michigan,1000,10
6974,2015,4,Mississippi,3,27,,Vanderbilt,1000,16
6975,2015,4,Northwestern,17,24,,Ball State,1000,19
6976,2015,4,Notre Dame,6,62,,Massachusetts,1000,27
6977,2015,4,Ohio State,1,38,,Western Michigan,1000,12
6978,2015,4,Oklahoma State,24,30,@,Texas,1000,27
6979,2015,4,Southern California,19,42,@,Arizona State,1000,14
6980,2015,4,Texas A&M,14,28,,Arkansas,1000,21
6981,2015,4,Texas Christian,3,55,@,Texas Tech,1000,52
6982,2015,4,UCLA,9,56,@,Arizona,16,30
6983,2015,4,Utah,18,62,@,Oregon,13,20
6984,2015,4,Wisconsin,22,28,,Hawaii,1000,0
6985,2015,5,Alabama,13,38,@,Georgia,8,10
6986,2015,5,Arizona State,1000,38,@,UCLA,7,23
6987,2015,5,Baylor,5,63,,Texas Tech,1000,35
6988,2015,5,California,24,34,,Washington State,1000,28
6989,2015,5,Clemson,12,24,,Notre Dame,6,22
6990,2015,5,Florida,25,38,,Mississippi,3,10
6991,2015,5,Florida State,11,24,@,Wake Forest,1000,16
6992,2015,5,Iowa,1000,10,@,Wisconsin,19,6
6993,2015,5,Louisiana State,9,44,,Eastern Michigan,1000,22
6994,2015,5,Michigan,22,28,@,Maryland,1000,0
6995,2015,5,Michigan State,2,24,,Purdue,1000,21
6996,2015,5,Northwestern,16,27,,Minnesota,1000,0
6997,2015,5,Ohio State,1,34,@,Indiana,1000,27
6998,2015,5,Oklahoma,15,44,,West Virginia,23,24
6999,2015,5,Oklahoma State,20,36,,Kansas State,1000,34
7000,2015,5,Stanford,18,55,,Arizona,1000,17
7001,2015,5,Texas A&M,14,30,,Mississippi State,21,17
7002,2015,5,Texas Christian,4,50,,Texas,1000,7
7003,2015,6,Washington,1000,17,@,Southern California,17,12
7004,2015,6,Alabama,8,27,,Arkansas,1000,14
7005,2015,6,Baylor,3,66,@,Kansas,1000,7
7006,2015,6,Boise State,25,41,@,Colorado State,1000,10
7007,2015,6,Clemson,6,43,,Georgia Tech,1000,24
7008,2015,6,Florida,11,21,@,Missouri,1000,3
7009,2015,6,Florida State,12,29,,Miami (FL),1000,24
7010,2015,6,Iowa,22,29,,Illinois,1000,20
7011,2015,6,Louisiana State,7,45,@,South Carolina,1000,24
7012,2015,6,Michigan,18,38,,Northwestern,13,0
7013,2015,6,Michigan State,4,31,@,Rutgers,1000,24
7014,2015,6,Mississippi,14,52,,New Mexico State,1000,3
7015,2015,6,Notre Dame,15,41,,Navy,1000,24
7016,2015,6,Ohio State,1,49,,Maryland,1000,28
7017,2015,6,Oklahoma State,21,33,@,West Virginia,1000,26
7018,2015,6,Tennessee,1000,38,,Georgia,19,31
7019,2015,6,Texas,1000,24,,Oklahoma,10,17
7020,2015,6,Texas Christian,2,52,@,Kansas State,1000,45
7021,2015,6,Toledo,24,38,,Kent State,1000,7
7022,2015,6,Utah,5,30,,California,23,24
7023,2015,7,Stanford,15,56,,UCLA,18,35
7024,2015,7,Houston,24,42,@,Tulane,1000,7
7025,2015,7,Utah State,1000,52,,Boise State,21,26
7026,2015,7,Alabama,10,41,@,Texas A&M,9,23
7027,2015,7,Baylor,2,62,,West Virginia,1000,38
7028,2015,7,Clemson,5,34,,Boston College,1000,17
7029,2015,7,Florida State,11,41,,Louisville,1000,21
7030,2015,7,Iowa,17,40,@,Northwestern,20,10
7031,2015,7,Louisiana State,6,35,,Florida,8,28
7032,2015,7,Memphis,1000,37,,Mississippi,13,24
7033,2015,7,Michigan State,7,27,@,Michigan,12,23
7034,2015,7,Notre Dame,14,41,,Southern California,1000,31
7035,2015,7,Ohio State,1,38,,Penn State,1000,10
7036,2015,7,Oklahoma,19,55,@,Kansas State,1000,0
7037,2015,7,Texas Christian,3,45,@,Iowa State,1000,21
7038,2015,7,Toledo,22,63,,Eastern Michigan,1000,20
7039,2015,7,Utah,4,34,,Arizona State,1000,18
7040,2015,8,Temple,22,24,@,East Carolina,1000,14
7041,2015,8,UCLA,1000,40,,California,20,24
7042,2015,8,Memphis,18,66,@,Tulsa,1000,42
7043,2015,8,Alabama,8,19,,Tennessee,1000,14
7044,2015,8,Baylor,2,45,,Iowa State,1000,27
7045,2015,8,Clemson,6,58,@,Miami (FL),1000,0
7046,2015,8,Duke,23,45,@,Virginia Tech,1000,43
7047,2015,8,Georgia Tech,1000,22,,Florida State,9,16
7048,2015,8,Houston,21,59,@,Central Florida,1000,10
7049,2015,8,Louisiana State,5,48,,Western Kentucky,1000,20
7050,2015,8,Michigan State,7,52,,Indiana,1000,26
7051,2015,8,Mississippi,24,23,,Texas A&M,15,3
7052,2015,8,Ohio State,1,49,@,Rutgers,1000,7
7053,2015,8,Oklahoma,17,63,,Texas Tech,1000,27
7054,2015,8,Oklahoma State,14,58,,Kansas,1000,10
7055,2015,8,Pittsburgh,25,23,@,Syracuse,1000,20
7056,2015,8,Southern California,1000,42,,Utah,3,24
7057,2015,8,Stanford,10,31,,Washington,1000,14
7058,2015,8,Toledo,19,51,@,Massachusetts,1000,35
7059,2015,9,North Carolina,1000,26,@,Pittsburgh,23,19
7060,2015,9,Texas Christian,5,40,,West Virginia,1000,10
7061,2015,9,Clemson,3,56,@,North Carolina State,1000,41
7062,2015,9,Florida,11,27,,Georgia,1000,3
7063,2015,9,Florida State,17,45,,Syracuse,1000,21
7064,2015,9,Houston,18,34,,Vanderbilt,1000,0
7065,2015,9,Iowa,10,31,,Maryland,1000,15
7066,2015,9,Memphis,16,41,,Tulane,1000,13
7067,2015,9,Miami (FL),1000,30,@,Duke,22,27
7068,2015,9,Michigan,15,29,@,Minnesota,1000,26
7069,2015,9,Mississippi,19,27,@,Auburn,1000,19
7070,2015,9,Notre Dame,9,24,@,Temple,21,20
7071,2015,9,Oklahoma,14,62,@,Kansas,1000,7
7072,2015,9,Oklahoma State,12,70,@,Texas Tech,1000,53
7073,2015,9,Stanford,8,30,@,Washington State,1000,28
7074,2015,9,UCLA,24,35,,Colorado,1000,31
7075,2015,9,Utah,13,27,,Oregon State,1000,12
7076,2015,10,Northern Illinois,1000,32,@,Toledo,20,27
7077,2015,10,Baylor,2,31,@,Kansas State,1000,24
7078,2015,10,Mississippi State,24,31,@,Missouri,1000,13
7079,2015,10,Temple,23,60,@,Southern Methodist,1000,40
7080,2015,10,Alabama,7,30,,Louisiana State,4,16
7081,2015,10,Arkansas,1000,53,@,Mississippi,19,52
7082,2015,10,Auburn,1000,26,@,Texas A&M,25,10
7083,2015,10,Clemson,3,23,,Florida State,17,13
7084,2015,10,Florida,11,9,,Vanderbilt,1000,7
7085,2015,10,Houston,18,33,,Cincinnati,1000,30
7086,2015,10,Iowa,10,35,@,Indiana,1000,27
7087,2015,10,Michigan,16,49,,Rutgers,1000,16
7088,2015,10,Navy,1000,45,@,Memphis,15,20
7089,2015,10,Nebraska,1000,39,,Michigan State,6,38
7090,2015,10,North Carolina,21,66,,Duke,1000,31
7091,2015,10,Notre Dame,8,42,@,Pittsburgh,1000,30
7092,2015,10,Ohio State,1,28,,Minnesota,1000,14
7093,2015,10,Oklahoma,14,52,,Iowa State,1000,16
7094,2015,10,Oklahoma State,12,49,,Texas Christian,5,29
7095,2015,10,Stanford,9,42,@,Colorado,1000,10
7096,2015,10,UCLA,22,41,@,Oregon State,1000,0
7097,2015,10,Utah,13,34,@,Washington,1000,23
7098,2015,11,Alabama,3,31,@,Mississippi State,20,6
7099,2015,11,Arizona,1000,37,,Utah,10,30
7100,2015,11,Arkansas,1000,31,@,Louisiana State,9,14
7101,2015,11,Clemson,1,37,@,Syracuse,1000,27
7102,2015,11,Florida,11,24,@,South Carolina,1000,14
7103,2015,11,Florida State,19,34,,North Carolina State,1000,17
7104,2015,11,Houston,16,35,,Memphis,25,34
7105,2015,11,Iowa,8,40,,Minnesota,1000,35
7106,2015,11,Michigan,15,48,@,Indiana,1000,41
7107,2015,11,Michigan State,14,24,,Maryland,1000,7
7108,2015,11,Navy,22,55,,Southern Methodist,1000,14
7109,2015,11,North Carolina,17,59,,Miami (FL),1000,21
7110,2015,11,Northwestern,24,21,,Purdue,1000,14
7111,2015,11,Notre Dame,6,28,,Wake Forest,1000,7
7112,2015,11,Ohio State,2,28,@,Illinois,1000,3
7113,2015,11,Oklahoma,12,44,@,Baylor,4,34
7114,2015,11,Oklahoma State,5,35,@,Iowa State,1000,31
7115,2015,11,Oregon,1000,38,@,Stanford,7,36
7116,2015,11,South Florida,1000,44,,Temple,21,23
7117,2015,11,Texas Christian,13,23,,Kansas,1000,17
7118,2015,11,Washington State,1000,31,@,UCLA,18,27
7119,2015,12,Alabama,3,56,,Charleston Southern,1000,6
7120,2015,12,Baylor,10,45,@,Oklahoma State,4,35
7121,2015,12,Clemson,1,33,,Wake Forest,1000,13
7122,2015,12,Connecticut,1000,20,,Houston,13,17
7123,2015,12,Florida,8,20,,Florida Atlantic,1000,14
7124,2015,12,Florida State,16,52,,Chattanooga,1000,13
7125,2015,12,Iowa,6,40,,Purdue,1000,20
7126,2015,12,Michigan,14,28,@,Penn State,1000,16
7127,2015,12,Michigan State,9,17,@,Ohio State,2,14
7128,2015,12,Mississippi,25,38,,Louisiana State,17,17
7129,2015,12,Navy,19,44,@,Tulsa,1000,21
7130,2015,12,North Carolina,12,30,@,Virginia Tech,1000,27
7131,2015,12,Northwestern,20,13,@,Wisconsin,21,7
7132,2015,12,Notre Dame,5,19,,Boston College,1000,16
7133,2015,12,Oklahoma,7,30,,Texas Christian,11,29
7134,2015,12,Oregon,23,48,,Southern California,22,28
7135,2015,12,Stanford,15,35,,California,1000,22
7136,2015,12,UCLA,1000,17,@,Utah,18,9
7137,2015,12,Washington State,24,27,,Colorado,1000,3
7138,2015,13,Houston,21,52,,Navy,16,31
7139,2015,13,Iowa,3,28,@,Nebraska,1000,20
7140,2015,13,Oregon,18,52,,Oregon State,1000,42
7141,2015,13,Texas Christian,15,28,,Baylor,7,21
7142,2015,13,Washington,1000,45,,Washington State,20,10
7143,2015,13,Western Michigan,1000,35,@,Toledo,24,30
7144,2015,13,Alabama,2,29,@,Auburn,1000,13
7145,2015,13,Clemson,1,37,@,South Carolina,1000,32
7146,2015,13,Florida State,14,27,@,Florida,10,2
7147,2015,13,Michigan State,6,55,,Penn State,1000,16
7148,2015,13,Mississippi,19,38,@,Mississippi State,23,27
7149,2015,13,North Carolina,11,45,@,North Carolina State,1000,34
7150,2015,13,Northwestern,17,24,,Illinois,1000,14
7151,2015,13,Ohio State,8,42,@,Michigan,12,13
7152,2015,13,Oklahoma,5,58,@,Oklahoma State,9,23
7153,2015,13,Southern California,1000,40,,UCLA,22,21
7154,2015,13,Stanford,13,38,,Notre Dame,4,36
7155,2015,13,Temple,25,27,,Connecticut,1000,3
7156,2015,14,Alabama,2,29,,Florida,18,15
7157,2015,14,Clemson,1,45,,North Carolina,8,37
7158,2015,14,Houston,17,24,,Temple,20,13
7159,2015,14,Michigan State,5,16,,Iowa,4,13
7160,2015,14,Stanford,7,41,,Southern California,24,22
7161,2015,14,Texas,1000,23,@,Baylor,12,17
7162,2015,15,Navy,21,21,,Army,1000,17
7163,2015,16,Utah,20,35,,Brigham Young,1000,28
7164,2015,16,Western Kentucky,25,45,,South Florida,1000,35
7165,2015,17,Toledo,1000,32,,Temple,24,17
7166,2015,17,Navy,21,44,,Pittsburgh,1000,28
7167,2015,18,Baylor,18,49,,North Carolina,10,38
7168,2015,18,Louisiana State,22,56,,Texas Tech,1000,27
7169,2015,18,Wisconsin,23,23,,Southern California,1000,21
7170,2015,18,Alabama,2,38,,Michigan State,3,0
7171,2015,18,Clemson,1,37,,Oklahoma,4,17
7172,2015,18,Houston,14,38,,Florida State,9,24
7173,2015,18,Michigan,17,41,,Florida,19,7
7174,2015,18,Mississippi,16,48,,Oklahoma State,13,20
7175,2015,18,Ohio State,7,44,,Notre Dame,8,28
7176,2015,18,Stanford,5,45,,Iowa,6,16
7177,2015,18,Tennessee,1000,45,,Northwestern,12,6
7178,2015,18,Texas Christian,11,47,,Oregon,15,41
7179,2015,19,Alabama,2,45,,Clemson,1,40
7180,2016,2,Louisville,19,70,,Charlotte,1000,14
7181,2016,2,Tennessee,9,20,,Appalachian State,1000,13
7182,2016,2,Baylor,23,55,,Northwestern State,1000,7
7183,2016,2,Michigan State,12,28,,Furman,1000,13
7184,2016,2,Stanford,8,26,,Kansas State,1000,13
7185,2016,2,Alabama,1,52,,Southern California,20,6
7186,2016,2,Clemson,2,19,@,Auburn,1000,13
7187,2016,2,Florida,25,24,,Massachusetts,1000,7
7188,2016,2,Georgia,18,33,,North Carolina,22,24
7189,2016,2,Houston,15,33,,Oklahoma,3,23
7190,2016,2,Iowa,17,45,,Miami (OH),1000,21
7191,2016,2,Michigan,7,63,,Hawaii,1000,3
7192,2016,2,Ohio State,6,77,,Bowling Green State,1000,10
7193,2016,2,Oklahoma State,21,61,,Southeastern Louisiana,1000,7
7194,2016,2,Oregon,24,53,,California-Davis,1000,28
7195,2016,2,Texas A&M,1000,31,,UCLA,16,24
7196,2016,2,Texas Christian,13,59,,South Dakota State,1000,41
7197,2016,2,Washington,14,48,,Rutgers,1000,13
7198,2016,2,Wisconsin,1000,16,,Louisiana State,5,14
7199,2016,2,Texas,1000,50,,Notre Dame,10,47
7200,2016,2,Florida State,4,45,,Mississippi,11,34
7201,2016,3,Louisville,13,62,@,Syracuse,1000,28
7202,2016,3,Alabama,1,38,,Western Kentucky,1000,10
7203,2016,3,Arkansas,1000,41,@,Texas Christian,15,38
7204,2016,3,Baylor,23,40,,Southern Methodist,1000,13
7205,2016,3,Central Michigan,1000,30,@,Oklahoma State,22,27
7206,2016,3,Clemson,2,30,,Troy,1000,24
7207,2016,3,Florida State,3,52,,Charleston Southern,1000,8
7208,2016,3,Georgia,9,26,,Nicholls State,1000,24
7209,2016,3,Houston,6,42,,Lamar,1000,0
7210,2016,3,Iowa,16,42,,Iowa State,1000,3
7211,2016,3,Louisiana State,21,34,,Jacksonville State,1000,13
7212,2016,3,Miami (FL),25,38,,Florida Atlantic,1000,10
7213,2016,3,Michigan,5,51,,Central Florida,1000,14
7214,2016,3,Mississippi,19,38,,Wofford,1000,13
7215,2016,3,Notre Dame,18,39,,Nevada,1000,10
7216,2016,3,Ohio State,4,48,,Tulsa,1000,3
7217,2016,3,Oklahoma,14,59,,Louisiana-Monroe,1000,17
7218,2016,3,Oregon,24,44,,Virginia,1000,26
7219,2016,3,Tennessee,17,45,,Virginia Tech,1000,24
7220,2016,3,Texas,11,41,,Texas-El Paso,1000,7
7221,2016,3,Texas A&M,20,67,,Prairie View A&M,1000,0
7222,2016,3,Washington,8,59,,Idaho,1000,14
7223,2016,3,Wisconsin,10,54,,Akron,1000,10
7224,2016,4,Houston,6,40,@,Cincinnati,1000,16
7225,2016,4,Baylor,21,38,@,Rice,1000,10
7226,2016,4,Alabama,1,48,@,Mississippi,19,43
7227,2016,4,Arkansas,24,42,,Texas State,1000,3
7228,2016,4,California,1000,50,,Texas,11,43
7229,2016,4,Clemson,5,59,,South Carolina State,1000,0
7230,2016,4,Florida,23,32,,North Texas,1000,0
7231,2016,4,Georgia,16,28,@,Missouri,1000,27
7232,2016,4,Louisiana State,20,23,,Mississippi State,1000,20
7233,2016,4,Louisville,10,63,,Florida State,2,20
7234,2016,4,Miami (FL),25,45,@,Appalachian State,1000,10
7235,2016,4,Michigan,4,45,,Colorado,1000,28
7236,2016,4,Michigan State,12,36,@,Notre Dame,18,28
7237,2016,4,Nebraska,1000,35,,Oregon,22,32
7238,2016,4,North Dakota State,1000,23,@,Iowa,13,21
7239,2016,4,Ohio State,3,45,@,Oklahoma,14,24
7240,2016,4,Stanford,7,27,,Southern California,1000,10
7241,2016,4,Tennessee,15,28,,Ohio,1000,19
7242,2016,4,Texas A&M,17,29,@,Auburn,1000,16
7243,2016,4,Washington,8,41,,Portland State,1000,3
7244,2016,4,Wisconsin,9,23,,Georgia State,1000,17
7245,2016,5,Clemson,5,26,@,Georgia Tech,1000,7
7246,2016,5,Utah,24,31,,Southern California,1000,27
7247,2016,5,Alabama,1,48,,Kent State,1000,0
7248,2016,5,Auburn,1000,18,,Louisiana State,18,13
7249,2016,5,Baylor,16,35,,Oklahoma State,1000,24
7250,2016,5,Florida State,13,55,@,South Florida,1000,35
7251,2016,5,Houston,6,64,@,Texas State,1000,3
7252,2016,5,Louisville,3,59,@,Marshall,1000,28
7253,2016,5,Michigan,4,49,,Penn State,1000,10
7254,2016,5,Mississippi,23,45,,Georgia,12,14
7255,2016,5,Nebraska,20,24,@,Northwestern,1000,13
7256,2016,5,Stanford,7,22,@,UCLA,1000,13
7257,2016,5,Tennessee,14,38,,Florida,19,28
7258,2016,5,Texas A&M,10,45,,Arkansas,17,24
7259,2016,5,Washington,9,35,@,Arizona,1000,28
7260,2016,5,Wisconsin,11,30,@,Michigan State,8,6
7261,2016,6,Houston,6,42,,Connecticut,1000,14
7262,2016,6,Washington,10,44,,Stanford,7,6
7263,2016,6,Alabama,1,34,,Kentucky,1000,6
7264,2016,6,Arkansas,20,52,,Alcorn State,1000,10
7265,2016,6,Baylor,13,45,@,Iowa State,1000,42
7266,2016,6,Boise State,24,21,,Utah State,1000,10
7267,2016,6,California,1000,28,,Utah,18,23
7268,2016,6,Clemson,5,42,,Louisville,3,36
7269,2016,6,Florida,23,13,@,Vanderbilt,1000,6
7270,2016,6,Indiana,1000,24,,Michigan State,17,21
7271,2016,6,Miami (FL),14,35,@,Georgia Tech,1000,21
7272,2016,6,Michigan,4,14,,Wisconsin,8,7
7273,2016,6,Mississippi,16,48,,Memphis,1000,28
7274,2016,6,Nebraska,15,31,,Illinois,1000,16
7275,2016,6,North Carolina,1000,37,@,Florida State,12,35
7276,2016,6,Ohio State,2,58,,Rutgers,1000,0
7277,2016,6,Oklahoma,1000,52,@,Texas Christian,21,46
7278,2016,6,Oklahoma State,1000,49,,Texas,22,31
7279,2016,6,South Alabama,1000,42,,San Diego State,19,24
7280,2016,6,Tennessee,11,34,@,Georgia,25,31
7281,2016,6,Texas A&M,9,24,@,South Carolina,1000,13
7282,2016,7,Boise State,19,49,@,New Mexico,1000,21
7283,2016,7,Clemson,3,56,@,Boston College,1000,10
7284,2016,7,Alabama,1,49,@,Arkansas,16,30
7285,2016,7,Florida State,23,20,@,Miami (FL),10,19
7286,2016,7,Michigan,4,78,@,Rutgers,1000,0
7287,2016,7,Navy,1000,46,,Houston,6,40
7288,2016,7,Ohio State,2,38,,Indiana,1000,17
7289,2016,7,Oklahoma,20,45,,Texas,1000,40
7290,2016,7,Southern California,1000,21,,Colorado,21,17
7291,2016,7,Texas A&M,8,45,,Tennessee,9,38
7292,2016,7,Utah,24,36,,Arizona,1000,23
7293,2016,7,Virginia Tech,25,34,@,North Carolina,17,3
7294,2016,7,Washington,5,70,@,Oregon,1000,21
7295,2016,7,Washington State,1000,42,@,Stanford,15,16
7296,2016,8,Louisville,7,24,,Duke,1000,14
7297,2016,8,Alabama,1,49,@,Tennessee,9,10
7298,2016,8,Arkansas,22,34,,Mississippi,12,30
7299,2016,8,Baylor,11,49,,Kansas,1000,7
7300,2016,8,Boise State,15,28,,Colorado State,1000,23
7301,2016,8,Clemson,3,24,,North Carolina State,1000,17
7302,2016,8,Florida,18,40,,Missouri,1000,14
7303,2016,8,Florida State,14,17,,Wake Forest,1000,6
7304,2016,8,Houston,13,38,,Tulsa,1000,31
7305,2016,8,Nebraska,10,27,@,Indiana,1000,22
7306,2016,8,North Carolina,1000,20,@,Miami (FL),16,13
7307,2016,8,Ohio State,2,30,@,Wisconsin,8,23
7308,2016,8,Oklahoma,19,38,,Kansas State,1000,17
7309,2016,8,Syracuse,1000,31,,Virginia Tech,17,17
7310,2016,8,Utah,21,19,@,Oregon State,1000,14
7311,2016,8,West Virginia,20,48,@,Texas Tech,1000,17
7312,2016,8,Western Michigan,24,41,@,Akron,1000,0
7313,2016,9,Boise State,14,28,,Brigham Young,1000,27
7314,2016,9,Alabama,1,33,,Texas A&M,6,14
7315,2016,9,Auburn,21,56,,Arkansas,17,3
7316,2016,9,Louisiana State,25,38,,Mississippi,23,21
7317,2016,9,Louisville,7,54,,North Carolina State,1000,13
7318,2016,9,Michigan,3,41,,Illinois,1000,8
7319,2016,9,Navy,24,42,,Memphis,1000,28
7320,2016,9,Nebraska,8,27,,Purdue,1000,14
7321,2016,9,North Carolina,22,35,@,Virginia,1000,14
7322,2016,9,Oklahoma,16,66,@,Texas Tech,1000,59
7323,2016,9,Penn State,1000,24,,Ohio State,2,21
7324,2016,9,Southern Methodist,1000,38,,Houston,11,16
7325,2016,9,Utah,19,52,@,UCLA,1000,45
7326,2016,9,Washington,5,41,,Oregon State,1000,17
7327,2016,9,West Virginia,12,34,,Texas Christian,1000,10
7328,2016,9,Western Michigan,20,45,,Eastern Michigan,1000,31
7329,2016,9,Wisconsin,10,17,@,Iowa,1000,9
7330,2016,10,Virginia Tech,25,39,@,Pittsburgh,1000,36
7331,2016,10,South Florida,1000,52,,Navy,22,45
7332,2016,10,Auburn,15,40,@,Mississippi,1000,29
7333,2016,10,Clemson,3,37,@,Florida State,12,34
7334,2016,10,Florida,14,24,,Georgia,1000,10
7335,2016,10,Louisville,5,32,@,Virginia,1000,25
