,season,week,winner,w_rank,w_pts,home_away,loser,l_rank,l_pts
20270,2016,9,Charlotte,,27,@,Marshall,,24
20271,2016,9,Cincinnati,,31,,East Carolina,,19
20272,2016,9,Colorado,,10,@,Stanford,,5
20273,2016,9,Colorado State,,42,@,Nevada-Las Vegas,,23
20274,2016,9,Georgia Southern,,22,@,New Mexico State,,19
20275,2016,9,Georgia State,,31,,Tennessee-Martin,,6
20276,2016,9,Hawaii,,34,@,Air Force,,27
20277,2016,9,Kansas State,,24,,Texas,,21
20278,2016,9,Kentucky,,40,,Mississippi State,,38
20279,2016,9,Louisiana,,27,@,Texas State,,3
20280,2016,9,Louisiana State,25,38,,Mississippi,23,21
20281,2016,9,Louisiana Tech,,44,@,Florida International,,24
20282,2016,9,Louisville,7,54,,North Carolina State,,13
20283,2016,9,Maryland,,28,,Michigan State,,17
20284,2016,9,Miami (OH),,40,@,Bowling Green State,,26
20285,2016,9,Michigan,3,41,,Illinois,,8
20286,2016,9,Middle Tennessee State,,51,@,Missouri,,45
20287,2016,9,Minnesota,,34,,Rutgers,,32
20288,2016,9,Navy,24,42,,Memphis,,28
20289,2016,9,Nebraska,8,27,,Purdue,,14
20290,2016,9,New Mexico,,59,,Louisiana-Monroe,,17
20291,2016,9,North Carolina,22,35,@,Virginia,,14
20292,2016,9,North Texas,,35,@,Army,,18
20293,2016,9,Northern Illinois,,44,,Buffalo,,7
20294,2016,9,Northwestern,,24,,Indiana,,14
20295,2016,9,Ohio,,14,@,Kent State,,10
20296,2016,9,Oklahoma,16,66,@,Texas Tech,,59
20297,2016,9,Oklahoma State,,44,@,Kansas,,20
20298,2016,9,Penn State,,24,,Ohio State,2,21
20299,2016,9,Rice,,65,,Prairie View A&M,,44
20300,2016,9,South Carolina,,34,,Massachusetts,,28
20301,2016,9,Southern Methodist,,38,,Houston,11,16
20302,2016,9,Syracuse,,28,@,Boston College,,20
20303,2016,9,Texas-El Paso,,52,@,Texas-San Antonio,,49
20304,2016,9,Toledo,,31,,Central Michigan,,17
20305,2016,9,Tulsa,,50,,Tulane,,27
20306,2016,9,Utah,19,52,@,UCLA,,45
20307,2016,9,Utah State,,38,,Fresno State,,20
20308,2016,9,Vanderbilt,,35,,Tennessee State,,17
20309,2016,9,Washington,5,41,,Oregon State,,17
20310,2016,9,Washington State,,37,@,Arizona State,,32
20311,2016,9,West Virginia,12,34,,Texas Christian,,10
20312,2016,9,Western Kentucky,,59,,Old Dominion,,24
20313,2016,9,Western Michigan,20,45,,Eastern Michigan,,31
20314,2016,9,Wisconsin,10,17,@,Iowa,,9
20315,2016,9,Wyoming,,42,@,Nevada,,34
20316,2016,10,Appalachian State,,34,@,Georgia Southern,,10
20317,2016,10,Buffalo,,41,,Akron,,20
20318,2016,10,Ohio,,31,@,Toledo,,26
20319,2016,10,Southern California,,45,,California,,24
20320,2016,10,Virginia Tech,25,39,@,Pittsburgh,,36
20321,2016,10,Air Force,,31,@,Fresno State,,21
20322,2016,10,San Diego State,,40,@,Utah State,,13
20323,2016,10,South Florida,,52,,Navy,22,45
20324,2016,10,Arkansas State,,51,,Louisiana-Monroe,,10
20325,2016,10,Army,,21,@,Wake Forest,,13
20326,2016,10,Auburn,15,40,@,Mississippi,,29
20327,2016,10,Boston College,,21,@,North Carolina State,,14
20328,2016,10,Clemson,3,37,@,Florida State,12,34
20329,2016,10,East Carolina,,41,,Connecticut,,3
20330,2016,10,Florida,14,24,,Georgia,,10
20331,2016,10,Georgia Tech,,38,,Duke,,35
20332,2016,10,Houston,,31,,Central Florida,,24
20333,2016,10,Indiana,,42,,Maryland,,36
20334,2016,10,Kansas State,,31,@,Iowa State,,26
20335,2016,10,Kent State,,27,@,Central Michigan,,24
20336,2016,10,Kentucky,,35,@,Missouri,,21
20337,2016,10,Louisiana Tech,,61,,Rice,,16
20338,2016,10,Louisville,5,32,@,Virginia,,25
20339,2016,10,Massachusetts,,34,,Wagner,,10
20340,2016,10,Miami (OH),,28,@,Eastern Michigan,,15
20341,2016,10,Michigan,2,32,@,Michigan State,,23
20342,2016,10,Middle Tennessee State,,42,@,Florida International,,35
20343,2016,10,Minnesota,,40,@,Illinois,,17
20344,2016,10,Mississippi State,,56,,Samford,,41
20345,2016,10,New Mexico,,28,@,Hawaii,,21
20346,2016,10,Notre Dame,,30,,Miami (FL),,27
20347,2016,10,Ohio State,6,24,,Northwestern,,20
20348,2016,10,Oklahoma,16,56,,Kansas,,3
20349,2016,10,Oklahoma State,,37,,West Virginia,10,20
20350,2016,10,Old Dominion,,31,@,Texas-El Paso,,21
20351,2016,10,Oregon,,54,,Arizona State,,35
20352,2016,10,Penn State,24,62,@,Purdue,,24
20353,2016,10,San Jose State,,30,,Nevada-Las Vegas,,24
20354,2016,10,South Alabama,,13,,Georgia State,,10
20355,2016,10,South Carolina,,24,,Tennessee,18,21
20356,2016,10,Southern Methodist,,35,@,Tulane,,31
20357,2016,10,Southern Mississippi,,24,,Marshall,,14
20358,2016,10,Stanford,,34,@,Arizona,,10
20359,2016,10,Temple,,34,,Cincinnati,,13
20360,2016,10,Texas,,35,,Baylor,8,34
20361,2016,10,Texas A&M,9,52,,New Mexico State,,10
20362,2016,10,Texas Tech,,27,@,Texas Christian,,24
20363,2016,10,Texas-San Antonio,,31,,North Texas,,17
20364,2016,10,Tulsa,,59,@,Memphis,,30
20365,2016,10,Washington,4,31,@,Utah,17,24
20366,2016,10,Washington State,,35,@,Oregon State,,31
20367,2016,10,Western Kentucky,,52,@,Florida Atlantic,,3
20368,2016,10,Wisconsin,11,23,,Nebraska,7,17
20369,2016,10,Wyoming,,30,,Boise State,13,28
20370,2016,11,Northern Illinois,,45,,Bowling Green State,,20
20371,2016,11,Western Michigan,17,52,@,Ball State,,20
20372,2016,11,Toledo,,48,@,Akron,,17
20373,2016,11,Arkansas State,,31,@,Georgia State,,16
20374,2016,11,Colorado,21,20,,UCLA,,10
20375,2016,11,Ohio,,34,,Buffalo,,10
20376,2016,11,Oklahoma,12,34,@,Iowa State,,24
20377,2016,11,Boise State,24,45,,San Jose State,,31
20378,2016,11,Miami (OH),,37,,Central Michigan,,17
20379,2016,11,Temple,,21,@,Connecticut,,0
20380,2016,11,Air Force,,31,@,Army,,12
20381,2016,11,Alabama,1,10,@,Louisiana State,15,0
20382,2016,11,Appalachian State,,35,,Texas State,,10
20383,2016,11,Arkansas,,31,,Florida,10,10
20384,2016,11,Auburn,11,23,,Vanderbilt,,16
20385,2016,11,Brigham Young,,20,@,Cincinnati,,3
20386,2016,11,Central Florida,,37,,Tulane,,6
20387,2016,11,Charlotte,,38,@,Southern Mississippi,,27
20388,2016,11,Clemson,3,54,,Syracuse,,0
20389,2016,11,Colorado State,,37,,Fresno State,,0
20390,2016,11,Florida Atlantic,,42,@,Rice,,25
20391,2016,11,Florida State,19,24,@,North Carolina State,,20
20392,2016,11,Georgia,,27,@,Kentucky,,24
20393,2016,11,Idaho,,23,@,Louisiana,,13
20394,2016,11,Illinois,,31,,Michigan State,,27
20395,2016,11,Indiana,,33,@,Rutgers,,27
20396,2016,11,Louisiana Tech,,45,@,North Texas,,24
20397,2016,11,Louisiana-Monroe,,42,,South Alabama,,35
20398,2016,11,Louisville,5,52,@,Boston College,,7
20399,2016,11,Memphis,,51,@,Southern Methodist,,7
20400,2016,11,Miami (FL),,51,,Pittsburgh,,28
20401,2016,11,Michigan,2,59,,Maryland,,3
20402,2016,11,Minnesota,,44,,Purdue,,31
20403,2016,11,Mississippi,,37,,Georgia Southern,,27
20404,2016,11,Mississippi State,,35,,Texas A&M,7,28
20405,2016,11,Navy,,28,,Notre Dame,,27
20406,2016,11,New Mexico,,35,,Nevada,,26
20407,2016,11,North Carolina,18,48,,Georgia Tech,,20
20408,2016,11,Ohio State,6,62,,Nebraska,9,3
20409,2016,11,Oklahoma State,22,43,@,Kansas State,,37
20410,2016,11,Old Dominion,,38,,Marshall,,14
20411,2016,11,Penn State,20,41,,Iowa,,14
20412,2016,11,San Diego State,,55,,Hawaii,,0
20413,2016,11,South Carolina,,31,,Missouri,,21
20414,2016,11,Southern California,,45,,Oregon,,20
20415,2016,11,Stanford,,26,,Oregon State,,15
20416,2016,11,Tennessee,,55,,Tennessee Tech,,0
20417,2016,11,Texas,,45,@,Texas Tech,,37
20418,2016,11,Texas Christian,,62,@,Baylor,13,22
20419,2016,11,Texas-El Paso,,42,,Houston Baptist,,10
20420,2016,11,Texas-San Antonio,,45,@,Middle Tennessee State,,25
20421,2016,11,Troy,,52,,Massachusetts,,31
20422,2016,11,Tulsa,,45,,East Carolina,,24
20423,2016,11,Virginia Tech,23,24,@,Duke,,21
20424,2016,11,Wake Forest,,27,,Virginia,,20
20425,2016,11,Washington,4,66,@,California,,27
20426,2016,11,Washington State,25,69,,Arizona,,7
20427,2016,11,West Virginia,14,48,,Kansas,,21
20428,2016,11,Western Kentucky,,49,,Florida International,,21
20429,2016,11,Wisconsin,8,21,@,Northwestern,,7
20430,2016,11,Wyoming,,52,,Utah State,,28
20431,2016,12,Eastern Michigan,,48,@,Ball State,,41
20432,2016,12,Western Michigan,14,37,@,Kent State,,21
20433,2016,12,Bowling Green State,,38,@,Akron,,28
20434,2016,12,Toledo,,31,,Northern Illinois,,24
20435,2016,12,Duke,,28,,North Carolina,15,27
20436,2016,12,Louisiana,,33,@,Georgia Southern,,26
20437,2016,12,Utah,13,49,@,Arizona State,,26
20438,2016,12,Florida State,20,45,,Boston College,,7
20439,2016,12,Air Force,,49,,Colorado State,,46
20440,2016,12,Alabama,1,51,,Mississippi State,,3
20441,2016,12,Arkansas State,,41,,New Mexico State,,22
20442,2016,12,Boise State,24,52,@,Hawaii,,16
20443,2016,12,Brigham Young,,37,,Southern Utah,,7
20444,2016,12,Central Florida,,24,,Cincinnati,,3
20445,2016,12,Colorado,16,49,@,Arizona,,24
20446,2016,12,Florida,22,20,,South Carolina,,7
20447,2016,12,Florida Atlantic,,35,,Texas-El Paso,,31
20448,2016,12,Georgia,,13,,Auburn,8,7
20449,2016,12,Georgia Tech,,30,@,Virginia Tech,18,20
20450,2016,12,Houston,,30,,Tulane,,18
20451,2016,12,Idaho,,47,@,Texas State,,14
20452,2016,12,Iowa,,14,,Michigan,2,13
20453,2016,12,Iowa State,,31,@,Kansas,,24
20454,2016,12,Louisiana State,19,38,@,Arkansas,,10
20455,2016,12,Louisiana Tech,,63,,Texas-San Antonio,,35
20456,2016,12,Louisiana-Monroe,,37,@,Georgia State,,23
20457,2016,12,Louisville,5,44,,Wake Forest,,12
20458,2016,12,Marshall,,42,,Middle Tennessee State,,17
20459,2016,12,Miami (FL),,34,@,Virginia,,14
20460,2016,12,Miami (OH),,35,@,Buffalo,,24
20461,2016,12,Michigan State,,49,,Rutgers,,0
20462,2016,12,Mississippi,,29,@,Texas A&M,10,28
20463,2016,12,Missouri,,26,,Vanderbilt,,17
20464,2016,12,Navy,,42,,Tulsa,,40
20465,2016,12,Nebraska,21,24,,Minnesota,,17
20466,2016,12,Nevada-Las Vegas,,69,,Wyoming,,66
20467,2016,12,New Mexico,,24,@,Utah State,,21
20468,2016,12,North Carolina State,,35,@,Syracuse,,20
20469,2016,12,Northwestern,,45,@,Purdue,,17
20470,2016,12,Notre Dame,,44,,Army,,6
20471,2016,12,Ohio State,6,62,@,Maryland,,3
20472,2016,12,Oklahoma,9,45,,Baylor,25,24
20473,2016,12,Oklahoma State,17,45,,Texas Tech,,44
20474,2016,12,Old Dominion,,51,,Southern Mississippi,,35
20475,2016,12,Penn State,12,45,@,Indiana,,31
20476,2016,12,Pittsburgh,,43,@,Clemson,3,42
20477,2016,12,Rice,,22,@,Charlotte,,21
20478,2016,12,San Diego State,,46,@,Nevada,,16
20479,2016,12,South Florida,,49,@,Memphis,,42
20480,2016,12,Southern California,,26,@,Washington,4,13
20481,2016,12,Southern Methodist,,55,@,East Carolina,,31
20482,2016,12,Stanford,,52,@,Oregon,,27
20483,2016,12,Tennessee,,49,,Kentucky,,36
20484,2016,12,Troy,,28,,Appalachian State,,24
20485,2016,12,UCLA,,38,,Oregon State,,24
20486,2016,12,Washington State,23,56,,California,,21
20487,2016,12,West Virginia,11,24,@,Texas,,20
20488,2016,12,Western Kentucky,,45,,North Texas,,7
20489,2016,12,Wisconsin,7,48,,Illinois,,3
20490,2016,13,Bowling Green State,,42,,Kent State,,7
20491,2016,13,Central Michigan,,27,,Ohio,,20
20492,2016,13,Northern Illinois,,31,@,Eastern Michigan,,24
20493,2016,13,Toledo,,37,,Ball State,,19
20494,2016,13,Arkansas State,,35,@,Troy,25,3
20495,2016,13,Houston,,36,,Louisville,3,10
20496,2016,13,Boise State,22,42,,Nevada-Las Vegas,,25
20497,2016,13,Memphis,,34,@,Cincinnati,,7
20498,2016,13,Air Force,,41,@,San Jose State,,38
20499,2016,13,Alabama,1,31,,Chattanooga,,3
20500,2016,13,Appalachian State,,42,,Louisiana-Monroe,,17
20501,2016,13,Arkansas,,58,@,Mississippi State,,42
20502,2016,13,Army,,60,,Morgan State,,3
20503,2016,13,Auburn,18,55,,Alabama A&M,,0
20504,2016,13,Boston College,,30,,Connecticut,,0
20505,2016,13,Brigham Young,,51,,Massachusetts,,9
20506,2016,13,Clemson,5,35,@,Wake Forest,,13
20507,2016,13,Colorado,12,38,,Washington State,20,24
20508,2016,13,Colorado State,,49,,New Mexico,,31
20509,2016,13,Florida,21,16,@,Louisiana State,16,10
20510,2016,13,Florida International,,31,,Marshall,,14
20511,2016,13,Florida State,17,45,@,Syracuse,,14
20512,2016,13,Georgia,,35,,Louisiana,,21
20513,2016,13,Georgia State,,30,,Georgia Southern,,24
20514,2016,13,Georgia Tech,,31,,Virginia,,17
20515,2016,13,Hawaii,,14,@,Fresno State,,13
20516,2016,13,Iowa,,28,@,Illinois,,0
20517,2016,13,Iowa State,,66,,Texas Tech,,10
20518,2016,13,Kansas,,24,,Texas,,21
20519,2016,13,Kansas State,,42,@,Baylor,,21
20520,2016,13,Kentucky,,49,,Austin Peay,,13
20521,2016,13,Miami (FL),,27,@,North Carolina State,,13
20522,2016,13,Michigan,4,20,,Indiana,,10
20523,2016,13,Middle Tennessee State,,38,@,Charlotte,,31
20524,2016,13,Minnesota,,29,,Northwestern,,12
20525,2016,13,Navy,,66,@,East Carolina,,31
20526,2016,13,Nebraska,19,28,,Maryland,,7
20527,2016,13,Nevada,,38,,Utah State,,37
20528,2016,13,New Mexico State,,50,,Texas State,,10
20529,2016,13,North Carolina,,41,,Citadel,,7
20530,2016,13,North Texas,,29,,Southern Mississippi,,23
20531,2016,13,Ohio State,2,17,@,Michigan State,,16
20532,2016,13,Oklahoma,8,56,@,West Virginia,10,28
20533,2016,13,Oklahoma State,13,31,@,Texas Christian,,6
20534,2016,13,Old Dominion,,42,@,Florida Atlantic,,24
20535,2016,13,Oregon,,30,@,Utah,11,28
20536,2016,13,Oregon State,,42,,Arizona,,17
20537,2016,13,Penn State,9,39,@,Rutgers,,0
20538,2016,13,Pittsburgh,,56,,Duke,,14
20539,2016,13,Rice,,44,,Texas-El Paso,,24
20540,2016,13,South Alabama,,31,,Presbyterian,,7
20541,2016,13,South Carolina,,44,,Western Carolina,,31
20542,2016,13,South Florida,,35,@,Southern Methodist,,27
20543,2016,13,Southern California,15,36,@,UCLA,,14
20544,2016,13,Stanford,,45,@,California,,31
20545,2016,13,Temple,,31,@,Tulane,,0
20546,2016,13,Tennessee,,63,,Missouri,,37
20547,2016,13,Texas A&M,23,23,,Texas-San Antonio,,10
20548,2016,13,Tulsa,,35,@,Central Florida,,20
20549,2016,13,Vanderbilt,,38,,Mississippi,,17
20550,2016,13,Virginia Tech,,34,@,Notre Dame,,31
20551,2016,13,Washington,7,44,,Arizona State,,18
20552,2016,13,Western Michigan,14,38,,Buffalo,,0
20553,2016,13,Wisconsin,6,49,@,Purdue,,20
20554,2016,13,Wyoming,,34,,San Diego State,24,33
20555,2016,14,Eastern Michigan,,26,,Central Michigan,,21
20556,2016,14,Miami (OH),,21,,Ball State,,20
20557,2016,14,Ohio,,9,,Akron,,3
20558,2016,14,Louisiana State,25,54,@,Texas A&M,22,39
20559,2016,14,Air Force,,27,,Boise State,20,20
20560,2016,14,Arizona,,56,,Arizona State,,35
20561,2016,14,Bowling Green State,,27,,Buffalo,,19
20562,2016,14,Iowa,,40,,Nebraska,17,10
20563,2016,14,Memphis,,48,,Houston,18,44
20564,2016,14,Missouri,,28,,Arkansas,,24
20565,2016,14,North Carolina State,,28,@,North Carolina,,21
20566,2016,14,Northern Illinois,,31,@,Kent State,,21
20567,2016,14,Southern Mississippi,,39,,Louisiana Tech,,24
20568,2016,14,Texas Christian,,31,@,Texas,,9
20569,2016,14,Texas Tech,,54,,Baylor,,35
20570,2016,14,Tulsa,,40,,Cincinnati,,37
20571,2016,14,Washington,6,45,@,Washington State,23,17
20572,2016,14,Western Michigan,14,55,,Toledo,,35
20573,2016,14,Alabama,1,30,,Auburn,16,12
20574,2016,14,Appalachian State,,37,@,New Mexico State,,7
20575,2016,14,Boston College,,17,@,Wake Forest,,14
20576,2016,14,Brigham Young,,28,,Utah State,,10
20577,2016,14,California,,36,,UCLA,,10
20578,2016,14,Clemson,4,56,,South Carolina,,7
20579,2016,14,Colorado,9,27,,Utah,21,22
20580,2016,14,Colorado State,,63,@,San Diego State,,31
20581,2016,14,Florida State,15,31,,Florida,13,13
20582,2016,14,Georgia Tech,,28,@,Georgia,,27
20583,2016,14,Hawaii,,46,,Massachusetts,,40
20584,2016,14,Idaho,,38,,South Alabama,,31
20585,2016,14,Indiana,,26,,Purdue,,24
20586,2016,14,Kansas State,,34,,Kansas,,19
20587,2016,14,Kentucky,,41,@,Louisville,11,38
20588,2016,14,Louisiana,,24,,Arkansas State,,19
20589,2016,14,Maryland,,31,,Rutgers,,13
20590,2016,14,Miami (FL),,40,,Duke,,21
20591,2016,14,Middle Tennessee State,,77,,Florida Atlantic,,56
20592,2016,14,Mississippi State,,55,@,Mississippi,,20
20593,2016,14,Navy,,75,@,Southern Methodist,,31
20594,2016,14,Nevada,,45,@,Nevada-Las Vegas,,10
20595,2016,14,New Mexico,,56,,Wyoming,,35
20596,2016,14,Northwestern,,42,,Illinois,,21
20597,2016,14,Ohio State,2,30,,Michigan,3,27
20598,2016,14,Old Dominion,,42,,Florida International,,28
20599,2016,14,Oregon State,,34,,Oregon,,24
20600,2016,14,Penn State,8,45,,Michigan State,,12
20601,2016,14,Pittsburgh,,76,,Syracuse,,61
20602,2016,14,San Jose State,,16,@,Fresno State,,14
20603,2016,14,South Florida,,48,,Central Florida,,31
20604,2016,14,Southern California,12,45,,Notre Dame,,27
20605,2016,14,Stanford,,41,,Rice,,17
20606,2016,14,Temple,,37,,East Carolina,,10
20607,2016,14,Texas-El Paso,,52,,North Texas,,24
20608,2016,14,Texas-San Antonio,,33,,Charlotte,,14
20609,2016,14,Troy,,40,@,Texas State,,7
20610,2016,14,Tulane,,38,@,Connecticut,,13
20611,2016,14,Vanderbilt,,45,,Tennessee,24,34
20612,2016,14,Virginia Tech,,52,,Virginia,,10
20613,2016,14,West Virginia,19,49,@,Iowa State,,19
20614,2016,14,Western Kentucky,,60,@,Marshall,,6
20615,2016,14,Wisconsin,5,31,,Minnesota,,17
20616,2016,15,Washington,4,41,,Colorado,9,10
20617,2016,15,Western Michigan,13,29,,Ohio,,23
20618,2016,15,Alabama,1,54,,Florida,15,16
20619,2016,15,Arkansas State,,36,@,Texas State,,14
20620,2016,15,Clemson,3,42,,Virginia Tech,19,35
20621,2016,15,Georgia Southern,,28,,Troy,,24
20622,2016,15,Idaho,,37,,Georgia State,,12
20623,2016,15,Kansas State,,30,@,Texas Christian,,6
20624,2016,15,Louisiana,,30,@,Louisiana-Monroe,,3
20625,2016,15,Oklahoma,7,38,,Oklahoma State,11,20
20626,2016,15,Penn State,8,38,,Wisconsin,6,31
20627,2016,15,San Diego State,,27,@,Wyoming,,24
20628,2016,15,South Alabama,,35,,New Mexico State,,28
20629,2016,15,Temple,,34,@,Navy,20,10
20630,2016,15,West Virginia,14,24,,Baylor,,21
20631,2016,15,Western Kentucky,,58,,Louisiana Tech,,44
20632,2016,16,Army,,21,,Navy,,17
20633,2016,17,Appalachian State,,31,,Toledo,,28
20634,2016,17,Arkansas State,,31,,Central Florida,,13
20635,2016,17,New Mexico,,23,,Texas-San Antonio,,20
20636,2016,17,San Diego State,,34,,Houston,,10
20637,2016,17,Southern Mississippi,,28,,Louisiana,,21
20638,2016,17,Tulsa,,55,,Central Michigan,,10
20639,2016,18,Western Kentucky,,51,,Memphis,,31
20640,2016,18,Brigham Young,,24,,Wyoming,,21
20641,2016,18,Idaho,,61,,Colorado State,,50
20642,2016,18,Louisiana Tech,,48,,Navy,,45
20643,2016,18,Old Dominion,,24,,Eastern Michigan,,20
20644,2016,18,Troy,,28,,Ohio,,23
20645,2016,18,Hawaii,,52,,Middle Tennessee State,,35
20646,2016,18,Boston College,,36,,Maryland,,30
20647,2016,18,Mississippi State,,17,,Miami (OH),,16
20648,2016,18,North Carolina State,,41,,Vanderbilt,,17
20649,2016,19,Army,,38,,North Texas,,31
20650,2016,19,Baylor,,31,,Boise State,,12
20651,2016,19,Minnesota,,17,,Washington State,,12
20652,2016,19,Wake Forest,,34,,Temple,23,26
20653,2016,19,Kansas State,,33,,Texas A&M,,28
20654,2016,19,Miami (FL),,31,,West Virginia,14,14
20655,2016,19,Northwestern,,31,,Pittsburgh,22,24
20656,2016,19,Utah,,26,,Indiana,,24
20657,2016,19,Oklahoma State,13,38,,Colorado,11,8
20658,2016,19,South Florida,25,46,,South Carolina,,39
20659,2016,19,Virginia Tech,18,35,,Arkansas,,24
20660,2016,19,Air Force,,45,,South Alabama,,21
20661,2016,19,Florida State,10,33,,Michigan,6,32
20662,2016,19,Georgia,,31,,Texas Christian,,23
20663,2016,19,Stanford,16,25,,North Carolina,,23
20664,2016,19,Tennessee,,38,,Nebraska,24,24
20665,2016,19,Alabama,1,24,,Washington,4,7
20666,2016,19,Clemson,3,31,,Ohio State,2,0
20667,2016,19,Georgia Tech,,33,,Kentucky,,18
20668,2016,19,Louisiana State,19,29,,Louisville,15,9
20669,2016,20,Florida,20,30,,Iowa,21,3
20670,2016,20,Oklahoma,7,35,,Auburn,17,19
20671,2016,20,Southern California,9,52,,Penn State,5,49
20672,2016,20,Wisconsin,8,24,,Western Michigan,12,16
20673,2016,21,Clemson,3,35,,Alabama,1,31
20674,2017,1,Brigham Young,,20,,Portland State,,6
20675,2017,1,Colorado State,,58,,Oregon State,,27
20676,2017,1,Hawaii,,38,@,Massachusetts,,35
20677,2017,1,South Florida,19,42,@,San Jose State,,22
20678,2017,1,Stanford,14,62,,Rice,,7
20679,2017,2,Arizona State,,37,,New Mexico State,,31
20680,2017,2,Arkansas,,49,,Florida A&M,,7
20681,2017,2,Central Florida,,61,,Florida International,,17
20682,2017,2,Central Michigan,,30,,Rhode Island,,27
20683,2017,2,Cincinnati,,26,,Austin Peay,,14
20684,2017,2,Connecticut,,27,,Holy Cross,,20
20685,2017,2,Idaho,,28,,Sacramento State,,6
20686,2017,2,Memphis,,37,,Louisiana-Monroe,,29
20687,2017,2,Minnesota,,17,,Buffalo,,7
20688,2017,2,Ohio State,2,49,@,Indiana,,21
20689,2017,2,Oklahoma State,10,59,,Tulsa,,24
20690,2017,2,Tennessee State,,17,@,Georgia State,,10
20691,2017,2,Toledo,,47,,Elon,,13
20692,2017,2,Utah,,37,,North Dakota,,16
20693,2017,2,Wake Forest,,51,,Presbyterian,,7
20694,2017,2,Army,,64,,Fordham,,6
20695,2017,2,Boston College,,23,@,Northern Illinois,,20
20696,2017,2,Colorado,,17,,Colorado State,,3
20697,2017,2,Eastern Michigan,,24,,Charlotte,,7
20698,2017,2,Navy,,42,@,Florida Atlantic,,19
20699,2017,2,Syracuse,,50,,Central Connecticut State,,7
20700,2017,2,Washington,8,30,@,Rutgers,,14
20701,2017,2,Wisconsin,9,59,,Utah State,,10
20702,2017,2,Air Force,,62,,Virginia Military Institute,,0
20703,2017,2,Alabama,1,24,,Florida State,3,7
20704,2017,2,Alabama-Birmingham,,38,,Alabama A&M,,7
20705,2017,2,Arizona,,62,,Northern Arizona,,24
20706,2017,2,Auburn,12,41,,Georgia Southern,,7
20707,2017,2,Boise State,,24,,Troy,,13
20708,2017,2,California,,35,@,North Carolina,,30
20709,2017,2,Clemson,5,56,,Kent State,,3
20710,2017,2,Coastal Carolina,,38,,Massachusetts,,28
20711,2017,2,Duke,,60,,North Carolina Central,,7
20712,2017,2,Fresno State,,66,,Incarnate Word,,0
20713,2017,2,Georgia,15,31,,Appalachian State,,10
20714,2017,2,Hawaii,,41,,Western Carolina,,18
20715,2017,2,Howard,,43,@,Nevada-Las Vegas,,40
20716,2017,2,Illinois,,24,,Ball State,,21
20717,2017,2,Iowa,,24,,Wyoming,,3
20718,2017,2,Iowa State,,42,,Northern Iowa,,24
20719,2017,2,James Madison,,34,@,East Carolina,,14
20720,2017,2,Kansas,,38,,Southeast Missouri State,,16
20721,2017,2,Kansas State,20,55,,Central Arkansas,,19
20722,2017,2,Kentucky,,24,@,Southern Mississippi,,17
20723,2017,2,Liberty,,48,@,Baylor,,45
20724,2017,2,Louisiana,,51,,Southeastern Louisiana,,48
20725,2017,2,Louisiana State,13,27,,Brigham Young,,0
20726,2017,2,Louisiana Tech,,52,,Northwestern State,,24
20727,2017,2,Louisville,16,35,,Purdue,,28
20728,2017,2,Marshall,,31,,Miami (OH),,26
20729,2017,2,Maryland,,51,@,Texas,23,41
20730,2017,2,Miami (FL),18,41,,Bethune-Cookman,,13
